candidate,chemical_valid,contact_precision,dockq,dockq_fnat,dockq_irmsd_A,dockq_lrmsd_A,dockq_status,e3_anchor_local_rmsd_A,e3_ca_rmsd_A,e3_head_local_rmsd_A,e3_ligand_clashes_2A,e3_ligand_contacts_5A,e3_ligand_vdw_clashes,errors,joint_success,ligand_rmsd_A,ligand_success,ligand_symmetry_rmsd_A,native_contact_recall,no_ppi_fallback_success,pb_checks,pb_mol_fast_valid,poi_anchor_local_rmsd_A,poi_head_local_rmsd_A,poi_ligand_clashes_2A,poi_ligand_contacts_5A,poi_ligand_vdw_clashes,ppi_clashes_2A,ppi_contacts_5A,ppi_success,ppi_vdw_clashes,rank,seed,stereo_valid,steric_valid
s43_c7,True,0.018957345971563982,0.1293514831904009,0.26666666666666666,7.775736394585742,27.797213935627646,assessed,0.297905810456539,31.898421012208075,,47,22,98,[],,11.45919578435745,False,11.443359326186128,0.26666666666666666,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.05022123817868377,,70,28,117,271,211,False,481,41,43,True,False
s43_c9,True,0.006230529595015576,0.0887855808831282,0.13333333333333333,8.328056059314934,25.275684528662225,assessed,0.29858687713611326,23.89874629487589,,47,22,97,[],,8.173848799451372,False,8.16443216677407,0.13333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.047776371254147146,,5,16,10,336,321,False,639,42,43,True,False
s42_c12,True,0.016,0.1407081054740034,0.26666666666666666,7.142000233233095,23.78951610122065,assessed,0.05951357055570056,34.37376576768278,,5,8,9,[],,12.36389950084498,False,12.345445263838396,0.26666666666666666,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.043799996344994825,,88,32,168,296,250,False,512,43,42,True,False
s43_c10,True,0.018867924528301886,0.13989518098444603,0.3333333333333333,8.153879498573122,35.71052244490814,assessed,0.10252923596070228,49.49163407403901,,51,25,95,[],,13.454813942179523,False,13.441521473479332,0.3333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04268727839485171,,77,35,157,263,265,False,532,44,43,True,False
s43_c17,True,0.0,0.021175360001020566,0.0,10.834472479646099,39.28605825084153,assessed,0.29909993084978004,52.56345939422016,,26,16,40,[],,12.958323351838686,False,12.934634502400375,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04356229035712592,,47,31,90,320,294,False,607,45,43,True,False
s44_c17,True,0.0034482758620689655,0.07849654202426927,0.06666666666666667,6.879595530480202,22.65063634243732,assessed,0.317844376209861,22.965008377946916,,59,23,121,[],,7.655810649170587,False,7.623753660360505,0.06666666666666667,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04343748960603398,,70,24,138,264,290,False,523,46,44,True,False
s44_c23,True,0.010033444816053512,0.12069939679034854,0.2,6.825464397055151,23.461722186880927,assessed,0.1406030746876609,16.620587951478765,,67,24,123,[],,8.175074718233551,False,8.154444969815035,0.2,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04516291023714404,,21,16,40,311,299,False,593,47,44,True,False
s42_c13,True,0.0,0.01945288705405693,0.0,12.789124905692974,39.25388364293306,assessed,0.06268405507345176,31.505116677967443,,63,26,118,[],,12.016825209168438,False,12.007480761240064,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04493052043029096,,94,27,165,244,217,False,452,48,42,True,False
s44_c16,True,0.0037313432835820895,0.10350036099556952,0.06666666666666667,8.573627551309455,16.28358665210944,assessed,0.30374126964742953,26.613186259170785,,88,26,153,[],,11.567313426708186,False,11.549739842418273,0.06666666666666667,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04308344238837155,,72,28,132,241,268,False,491,49,44,True,False
s44_c31,True,0.0060790273556231,0.0718713800539969,0.13333333333333333,10.630354069129757,32.84788177116567,assessed,0.03555985240147804,39.71517371827027,,31,19,56,[],,4.800238995675639,False,4.732536753641119,0.13333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.043427008990566486,,19,18,32,355,329,False,680,50,44,True,False
s43_c1,True,0.01845018450184502,0.15543808655248167,0.3333333333333333,7.0499800555110665,27.082559976831007,assessed,0.3097002544037226,24.692756755575648,,57,20,108,[],,12.507533979162059,False,12.503136044502737,0.3333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04476475816030666,,71,37,151,278,271,False,547,51,43,True,False
s42_c1,True,0.0,0.025579070631442866,0.0,12.268752637511913,33.05897361620396,assessed,0.2942072972291338,56.07839948351113,,4,13,6,[],,13.860859328338638,False,13.854541031692284,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04493941796390968,,45,24,96,373,385,False,712,52,42,True,False
s44_c11,True,0.0,0.020954392121233928,0.0,12.679184467070428,37.42221086737313,assessed,0.07201612744050717,40.084033151801144,,31,16,56,[],,9.771594605815704,False,9.762350497540883,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04401464656215482,,57,20,101,367,393,False,742,53,44,True,False
s44_c2,True,0.0027247956403269754,0.0463148107964944,0.06666666666666667,13.341935446524095,33.70508564628524,assessed,0.05809139759059721,42.112019845447286,,66,26,138,[],,10.339649775619788,False,10.323018689272526,0.06666666666666667,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04309435837492442,,20,19,36,370,367,False,683,54,44,True,False
s42_c5,True,0.0,0.024718877201070053,0.0,9.807445833471784,36.55346364618075,assessed,0.30682009836591023,36.25434703568386,,42,17,57,[],,10.921647092319112,False,10.89624653299045,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.043860484302128015,,56,24,137,366,311,False,708,55,42,True,False
s43_c6,True,0.0,0.04060349127639319,0.0,7.698116302322172,27.846720141430215,assessed,0.3048172714743103,32.44404669233395,,30,16,57,[],,9.413694729024737,False,9.380473572531642,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04405060021170271,,84,24,151,354,367,False,682,56,43,True,False
s43_c0,True,0.0,0.03504929648107012,0.0,8.297471470627618,30.17820210767679,assessed,0.08048516266470253,21.698309261268147,,87,26,138,[],,11.669100402314953,False,11.662043159506586,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04291819574356295,,51,27,94,338,304,False,645,57,43,True,False
s44_c0,True,0.0,0.03147507916405163,0.0,13.034475912668258,28.56278153014406,assessed,0.030666927114664656,39.66427827779727,,80,26,146,[],,14.846207059795967,False,14.840401769616308,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04826811106294137,,66,36,129,333,314,False,673,58,44,True,False
s42_c6,True,0.005263157894736842,0.06972217884322653,0.13333333333333333,9.939284270698668,35.729360244719935,assessed,0.3167670847532399,45.2607722272677,,20,12,54,[],,9.139104660322452,False,9.112272533021526,0.13333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04338110721520001,,60,24,108,416,380,False,756,59,42,True,False
s42_c2,True,0.006230529595015576,0.08857359310387199,0.13333333333333333,8.61503022989608,25.088919498774573,assessed,0.08825692432877023,45.815459724924864,,72,22,141,[],,13.617414692377748,False,13.601192808154645,0.13333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.046693243712691165,,76,34,140,360,321,False,687,60,42,True,False
s43_c11,True,0.003125,0.0732666458493002,0.06666666666666667,9.890824457617454,21.92602117807918,assessed,0.05644207131854265,27.01796137414972,,44,22,96,[],,12.415479350557476,False,12.406089674367722,0.06666666666666667,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04714891441741089,,72,38,153,396,320,False,739,61,43,True,False
s42_c7,True,0.0,0.013428568486249107,0.0,11.315232106405155,55.37957430126067,assessed,0.044322700855542234,41.898420290905186,,55,20,108,[],,5.577696330307496,False,5.556354588211109,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04344582523812428,,1,16,3,466,452,False,868,62,42,True,False
s43_c12,True,0.002840909090909091,0.044220707259520736,0.06666666666666667,12.581416856585498,36.30008311181325,assessed,0.3007513410208251,40.439235410988594,,87,26,154,[],,15.935644842142269,False,15.92074539244725,0.06666666666666667,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04268372224275077,,90,41,165,348,352,False,737,63,43,True,False
s43_c8,True,0.011086474501108648,0.14958605063645128,0.3333333333333333,7.803372846450459,28.86586683356676,assessed,0.27600413318393824,38.578883014264484,,9,7,19,[],,12.218177428358263,False,12.218177428358263,0.3333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04401300112082815,,87,28,172,430,451,False,865,64,43,True,False
s42_c19,True,0.007751937984496124,0.12372122591985034,0.2,8.085714374019668,21.25332626242445,assessed,0.030765398639311818,36.92299314731991,,79,20,139,[],,12.59816087395146,False,12.582433913385916,0.2,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04530871030647618,,58,23,117,391,387,False,760,65,42,True,False
s42_c18,True,0.0,0.03943239577565001,0.0,11.079599772445968,25.457835637395675,assessed,0.04740096153587788,53.20355821440118,,3,11,10,[],,12.043023983426606,False,12.027001887965175,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04392450056544195,,90,31,165,445,407,False,813,66,42,True,False
s44_c12,True,0.0,0.01458573538315118,0.0,14.720962096266826,45.6692154705423,assessed,0.31325552421208275,42.11245847812179,,61,24,126,[],,10.237782376733245,False,10.220597647693292,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.042798399509625,,65,25,114,433,450,False,825,67,44,True,False
s43_c14,True,0.002325581395348837,0.04156914065174158,0.06666666666666667,10.897363981816191,41.94476191976336,assessed,0.07209828602474824,44.64736534654004,,73,25,134,[],,7.023714553625565,False,6.9952321590336695,0.06666666666666667,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04381637838234118,,18,17,34,474,430,False,911,68,43,True,False
s43_c19,True,0.009501187648456057,0.12104265540100811,0.26666666666666666,8.190622250400068,32.50332992106979,assessed,0.040459258421504773,43.216353376760566,,48,15,96,[],,9.28681981700315,False,9.261981187812504,0.26666666666666666,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04445245297279232,,87,24,167,443,421,False,835,69,43,True,False
s43_c21,True,0.0,0.03925997829216813,0.0,10.336179357685696,25.911653211839035,assessed,0.04343393598440863,24.42716243472088,,77,31,138,[],,13.536186865916498,False,13.529088759544813,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.05399865280786279,,97,39,192,404,346,False,759,70,43,True,False
s42_c17,True,0.006944444444444444,0.08861346267079405,0.2,8.708179500876074,43.3491810667215,assessed,0.29697693953029314,41.15036239510541,,85,32,175,[],,9.73947987974789,False,9.718777502668509,0.2,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.0431284306336265,,58,24,103,448,432,False,860,71,42,True,False
s44_c14,True,0.006928406466512702,0.08894259808976572,0.2,11.954097649996928,36.543141146276845,assessed,0.2940276720126691,45.645312604429904,,86,33,161,[],,8.140363297748607,False,8.116999668760062,0.2,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04767325739285911,,12,18,20,512,433,False,975,72,44,True,False
s44_c6,True,0.0,0.020390051107479976,0.0,10.542099907740276,40.93930466330312,assessed,0.29370967508240053,40.385494835534104,,50,23,86,[],,12.013666625462433,False,11.996531368918705,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04387767801755003,,76,30,163,498,490,False,956,73,44,True,False
s44_c18,True,0.0,0.014108294181348112,0.0,13.882099548128227,47.69415288611605,assessed,0.14687505830608616,46.252024064984596,,41,16,73,[],,7.7005464441757905,False,7.676601181012047,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.043608751868165534,,17,17,31,617,600,False,1148,74,44,True,False
s44_c4,True,0.0036496350364963502,0.06540692875551075,0.13333333333333333,11.516879013776062,38.61820261343896,assessed,0.027838885067448638,57.81781927315133,,1,10,1,[],,13.36299476747746,False,13.353182805410151,0.13333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.046749228622737914,,87,30,158,592,548,False,1115,75,44,True,False
s44_c1,True,0.0,0.03714622808877686,0.0,12.279982050064001,25.973394346784577,assessed,0.2878088613194417,34.2784102298338,,73,22,134,[],,13.076426837553155,False,13.076426837553155,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.044761106906468257,,75,33,137,532,512,False,1044,76,44,True,False
s44_c24,True,0.003663003663003663,0.06792567083916146,0.13333333333333333,11.199219685266407,35.99431906659115,assessed,0.04724608870963574,54.04411513804981,,51,19,100,[],,12.11500839217235,False,12.083255340965884,0.13333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04743244031534409,,81,33,160,569,546,False,1163,77,44,True,False
s44_c10,True,0.0,0.040810597171015324,0.0,9.46645009817664,25.796400007086092,assessed,0.0829211798240351,27.01452789547351,,81,26,155,[],,14.015158940598662,False,14.01504425914122,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.043220817274025915,,77,30,139,574,591,False,1197,78,44,True,False
s44_c19,True,0.0031545741324921135,0.06404455866691926,0.13333333333333333,12.241039692400598,39.61745743429983,assessed,0.26412286523987566,55.408349422842896,,40,18,88,[],,11.01406186117108,False,10.995612400427602,0.13333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04348357546327463,,57,25,108,651,634,False,1242,79,44,True,False
s43_c31,True,0.003246753246753247,0.07442944166918038,0.13333333333333333,9.611614817509016,31.929400533902793,assessed,0.05062129116040605,44.31793176689748,,4,11,7,[],,12.6068122245778,False,12.59429830227616,0.13333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.043382727524527966,,99,34,183,657,616,False,1256,80,43,True,False
s43_c4,True,0.00303951367781155,0.062008989454959834,0.13333333333333333,10.11344807189777,47.389360585852955,assessed,0.030060680510704613,48.621726813078055,,87,29,143,[],,8.164989643137332,False,8.12530101477644,0.13333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04404087599735028,,40,19,78,638,658,False,1270,81,43,True,False
s43_c18,True,0.0015174506828528073,0.0394241380769414,0.06666666666666667,12.708943098186188,42.84573597308664,assessed,0.1844063165444721,50.164354229638185,,2,10,5,[],,10.407400618179219,False,10.407400618179219,0.06666666666666667,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.043655282084117245,,39,22,73,749,659,False,1413,82,43,True,False
s42_c20,True,0.0,0.018706588290289802,0.0,11.728763244975447,41.62672434491453,assessed,0.037454271578393906,53.891417896065114,,14,12,26,[],,9.416774244909728,False,9.394793074017345,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.043157546091161715,,51,24,88,738,679,False,1378,83,42,True,False
s42_c28,True,0.0072992700729927005,0.13562991581434528,0.3333333333333333,10.74006058007766,35.43020618002636,assessed,0.3088755086368272,44.61235937407628,,14,15,25,[],,10.568255649353077,False,10.560966727743594,0.3333333333333333,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04537825226217647,,58,24,128,734,685,False,1412,84,42,True,False
s43_c27,True,0.006069802731411229,0.11749049738845489,0.26666666666666666,10.453037687708557,32.07251496281916,assessed,0.3069895462347756,40.77919809755507,,79,31,145,[],,12.422271288249409,False,12.402963898507824,0.26666666666666666,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.048536038339524065,,74,21,115,665,659,False,1268,85,43,True,False
s42_c31,True,0.0,0.024493190483053272,0.0,10.017559552897872,36.45956746624198,assessed,0.317322670462644,47.758491672022025,,4,11,13,[],,10.45357840728925,False,10.426227901213311,0.0,,"{""mol_pred_loaded"": true, ""sanitization"": true, ""inchi_convertible"": true, ""all_atoms_connected"": true, ""no_radicals"": true, ""bond_lengths"": true, ""bond_angles"": true, ""internal_steric_clash"": true, ""aromatic_ring_flatness"": true, ""non-aromatic_ring_non-flatness"": true, ""double_bond_flatness"": true}",True,0.04798942905146807,,53,25,112,831,699,False,1495,86,42,True,False
